Location,From_Actor,From_DMU,To_Actor,To_DMU,Amount_IDR,Type
Indramayu,Farmer,35,Rice Miller,1,25650000.0,Standard Flow
Indramayu,Farmer,36,Rice Miller,1,114400000.0,Standard Flow
Indramayu,Farmer,37,Rice Miller,1,79800000.0,Standard Flow
Indramayu,Farmer,38,Rice Miller,1,9900000.0,Standard Flow
Indramayu,Farmer,39,Rice Miller,1,59400000.0,Standard Flow
Indramayu,Farmer,40,Rice Miller,1,11000000.0,Standard Flow
Indramayu,Farmer,41,Rice Miller,1,128700000.0,Standard Flow
Indramayu,Farmer,42,Rice Miller,1,61650000.0,Standard Flow
Indramayu,Farmer,43,Rice Miller,1,66060000.0,Standard Flow
Indramayu,Farmer,44,Rice Miller,1,83750000.0,Standard Flow
Indramayu,Farmer,45,Rice Miller,1,101020000.0,Standard Flow
Indramayu,Farmer,46,Rice Miller,1,94050000.0,Standard Flow
Indramayu,Farmer,47,Rice Miller,1,112050000.0,Standard Flow
Indramayu,Farmer,48,Rice Miller,1,44550000.0,Standard Flow
Indramayu,Farmer,49,Rice Miller,1,45800000.0,Standard Flow
Indramayu,Farmer,50,Rice Miller,1,161600000.0,Standard Flow
Indramayu,Farmer,51,Rice Miller,1,77590000.0,Standard Flow
Indramayu,Farmer,52,Rice Miller,1,101000000.0,Standard Flow
Indramayu,Farmer,53,Rice Miller,1,35350000.0,Standard Flow
Indramayu,Farmer,54,Rice Miller,1,51300000.0,Standard Flow
Indramayu,Farmer,55,Rice Miller,1,29020000.0,Standard Flow
Indramayu,Farmer,56,Rice Miller,1,32400000.0,Standard Flow
Indramayu,Farmer,57,Rice Miller,1,16200000.0,Standard Flow
Indramayu,Farmer,58,Rice Miller,1,42240000.0,Standard Flow
Indramayu,Farmer,59,Rice Miller,1,62440000.0,Standard Flow
Indramayu,Farmer,60,Rice Miller,1,66150000.0,Standard Flow
Indramayu,Farmer,61,Rice Miller,1,12720000.0,Standard Flow
Indramayu,Farmer,62,Rice Miller,1,33180000.0,Standard Flow
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,1,1543620000.0000038,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,2,300000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,3,4200000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,4,1600000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,5,600000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,6,400000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,7,300000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,8,300000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,9,310588235.2941174,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,10,300000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,11,338181818.1818184,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,12,300000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,13,330000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,14,150000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,15,75000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,16,20000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Rice Miller,17,20000000.0,Shortage Fulfillment
Indramayu,Rice Miller,1,Middlemen,1,49500000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,2,62250000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,3,83000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,4,83000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,5,83000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,6,83000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,7,83000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,8,55000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,9,83000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,10,83000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,11,83000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,12,77000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,13,106000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,14,120000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,15,270000000.0,Standard Flow
Indramayu,Rice Miller,1,Middlemen,16,960000000.0,Standard Flow
Indramayu,Rice Miller,1,Indramayu Regional Buffer,BUFFER,3036250000.0,Excess Mitigation
Indramayu,Rice Miller,2,Indramayu Regional Buffer,BUFFER,384120000.0,Excess Mitigation
Indramayu,Rice Miller,3,Indramayu Regional Buffer,BUFFER,5689681959.378733,Excess Mitigation
Indramayu,Rice Miller,4,Indramayu Regional Buffer,BUFFER,2322319167.09336,Excess Mitigation
Indramayu,Rice Miller,5,Indramayu Regional Buffer,BUFFER,696695750.128008,Excess Mitigation
Indramayu,Rice Miller,6,Indramayu Regional Buffer,BUFFER,561227132.047562,Excess Mitigation
Indramayu,Rice Miller,7,Indramayu Regional Buffer,BUFFER,346947096.7741936,Excess Mitigation
Indramayu,Rice Miller,8,Indramayu Regional Buffer,BUFFER,371687182.6932923,Excess Mitigation
Indramayu,Rice Miller,9,Indramayu Regional Buffer,BUFFER,326502000.0,Excess Mitigation
Indramayu,Rice Miller,10,Indramayu Regional Buffer,BUFFER,345708000.0,Excess Mitigation
Indramayu,Rice Miller,11,Indramayu Regional Buffer,BUFFER,343878857.1428571,Excess Mitigation
Indramayu,Rice Miller,12,Indramayu Regional Buffer,BUFFER,345708000.0,Excess Mitigation
Indramayu,Rice Miller,13,Indramayu Regional Buffer,BUFFER,345708000.0,Excess Mitigation
Indramayu,Rice Miller,14,Indramayu Regional Buffer,BUFFER,174173937.532002,Excess Mitigation
Indramayu,Rice Miller,15,Indramayu Regional Buffer,BUFFER,87086968.766001,Excess Mitigation
Indramayu,Rice Miller,16,Indramayu Regional Buffer,BUFFER,29028989.588667,Excess Mitigation
Indramayu,Rice Miller,17,Indramayu Regional Buffer,BUFFER,22500000.0,Excess Mitigation
Indramayu,Middlemen,1,Wholesaler,1,66000000.0,Standard Flow
Indramayu,Middlemen,2,Wholesaler,1,48000000.0,Standard Flow
Indramayu,Middlemen,2,Wholesaler,2,18000000.0,Standard Flow
Indramayu,Middlemen,3,Wholesaler,2,88000000.0,Standard Flow
Indramayu,Middlemen,4,Wholesaler,2,8000000.0,Standard Flow
Indramayu,Middlemen,4,Wholesaler,3,80000000.0,Standard Flow
Indramayu,Middlemen,5,Wholesaler,3,34000000.0,Standard Flow
Indramayu,Middlemen,5,Wholesaler,4,54000000.0,Standard Flow
Indramayu,Middlemen,6,Wholesaler,4,60000000.0,Standard Flow
Indramayu,Middlemen,6,Wholesaler,5,28000000.0,Standard Flow
Indramayu,Middlemen,7,Wholesaler,5,86000000.0,Standard Flow
Indramayu,Middlemen,7,Wholesaler,6,2000000.0,Standard Flow
Indramayu,Middlemen,8,Wholesaler,6,88000000.0,Standard Flow
Indramayu,Middlemen,9,Wholesaler,6,24000000.0,Standard Flow
Indramayu,Middlemen,9,Wholesaler,7,64000000.0,Standard Flow
Indramayu,Middlemen,10,Wholesaler,7,88000000.0,Standard Flow
Indramayu,Middlemen,11,Wholesaler,7,88000000.0,Standard Flow
Indramayu,Middlemen,12,Wholesaler,7,100000000.00000024,Standard Flow
Indramayu,Middlemen,12,Wholesaler,8,3499999.9999997616,Standard Flow
Indramayu,Middlemen,13,Wholesaler,8,110500000.00000024,Standard Flow
Indramayu,Middlemen,13,Wholesaler,9,65499999.99999976,Standard Flow
Indramayu,Middlemen,14,Wholesaler,9,190000000.0,Standard Flow
Indramayu,Middlemen,15,Wholesaler,9,440000000.0,Standard Flow
Indramayu,Middlemen,16,Wholesaler,9,384500000.00000024,Standard Flow
Indramayu,Middlemen,16,Wholesaler,10,671499999.9999998,Standard Flow
Indramayu,Indramayu Regional Buffer,BUFFER,Wholesaler,10,948500000.0000002,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Wholesaler,11,2160000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Wholesaler,12,3240000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Wholesaler,13,114000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Wholesaler,14,6480000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Wholesaler,15,8000000000.0,Shortage Fulfillment
Indramayu,Indramayu Regional Buffer,BUFFER,Wholesaler,16,114000000.0,Shortage Fulfillment
Indramayu,Wholesaler,1,Retail,1,2250000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,2,2475000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,3,2612500.0,Standard Flow
Indramayu,Wholesaler,1,Retail,4,2450000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,5,1960000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,6,2695000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,7,1960000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,8,585000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,9,1880000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,10,2695000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,11,2695000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,12,2695000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,13,2695000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,14,2475000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,15,2695000.0,Standard Flow
Indramayu,Wholesaler,1,Retail,16,1900000.0,Standard Flow
Indramayu,Wholesaler,1,Indramayu Regional Buffer,BUFFER,113282500.0,Excess Mitigation
Indramayu,Wholesaler,2,Indramayu Regional Buffer,BUFFER,180000000.0,Excess Mitigation
Indramayu,Wholesaler,3,Indramayu Regional Buffer,BUFFER,760000000.0,Excess Mitigation
Indramayu,Wholesaler,4,Indramayu Regional Buffer,BUFFER,180000000.0,Excess Mitigation
Indramayu,Wholesaler,5,Indramayu Regional Buffer,BUFFER,180000000.0,Excess Mitigation
Indramayu,Wholesaler,6,Indramayu Regional Buffer,BUFFER,180000000.0,Excess Mitigation
Indramayu,Wholesaler,7,Indramayu Regional Buffer,BUFFER,396000000.0,Excess Mitigation
Indramayu,Wholesaler,8,Indramayu Regional Buffer,BUFFER,897600000.0,Excess Mitigation
Indramayu,Wholesaler,9,Indramayu Regional Buffer,BUFFER,1320000000.0,Excess Mitigation
Indramayu,Wholesaler,10,Indramayu Regional Buffer,BUFFER,1980000000.0,Excess Mitigation
Indramayu,Wholesaler,11,Indramayu Regional Buffer,BUFFER,2640000000.0,Excess Mitigation
Indramayu,Wholesaler,12,Indramayu Regional Buffer,BUFFER,3960000000.0,Excess Mitigation
Indramayu,Wholesaler,13,Indramayu Regional Buffer,BUFFER,5292000000.0,Excess Mitigation
Indramayu,Wholesaler,14,Indramayu Regional Buffer,BUFFER,8200000000.000008,Excess Mitigation
Indramayu,Wholesaler,15,Indramayu Regional Buffer,BUFFER,10500000000.0,Excess Mitigation
Indramayu,Wholesaler,16,Indramayu Regional Buffer,BUFFER,225000000.0,Excess Mitigation
Karawang,Farmer,1,Rice Miller,1,39600000.0,Standard Flow
Karawang,Farmer,2,Rice Miller,1,133650000.0,Standard Flow
Karawang,Farmer,3,Rice Miller,1,61200000.0,Standard Flow
Karawang,Farmer,4,Rice Miller,1,30600000.0,Standard Flow
Karawang,Farmer,5,Rice Miller,1,267300000.0,Standard Flow
Karawang,Farmer,6,Rice Miller,1,81600000.0,Standard Flow
Karawang,Farmer,7,Rice Miller,1,53850000.0,Standard Flow
Karawang,Farmer,7,Rice Miller,2,190950000.0,Standard Flow
Karawang,Farmer,8,Rice Miller,2,30600000.0,Standard Flow
Karawang,Farmer,9,Rice Miller,2,133650000.0,Standard Flow
Karawang,Farmer,10,Rice Miller,2,194800000.0,Standard Flow
Karawang,Farmer,10,Rice Miller,3,72500000.0,Standard Flow
Karawang,Farmer,11,Rice Miller,3,83500000.0,Standard Flow
Karawang,Farmer,11,Rice Miller,4,69500000.0,Standard Flow
Karawang,Farmer,12,Rice Miller,4,83500000.0,Standard Flow
Karawang,Farmer,12,Rice Miller,5,104000000.0,Standard Flow
Karawang,Farmer,12,Rice Miller,6,42900000.0,Standard Flow
Karawang,Farmer,13,Rice Miller,6,57100000.0,Standard Flow
Karawang,Farmer,13,Rice Miller,7,36950000.0,Standard Flow
Karawang,Farmer,14,Rice Miller,7,48150000.0,Standard Flow
Karawang,Farmer,15,Rice Miller,7,20900000.0,Standard Flow
Karawang,Farmer,15,Rice Miller,8,79500000.0,Standard Flow
Karawang,Farmer,15,Rice Miller,9,18400000.0,Standard Flow
Karawang,Farmer,16,Rice Miller,9,56600000.0,Standard Flow
Karawang,Farmer,16,Rice Miller,10,25000000.0,Standard Flow
Karawang,Farmer,17,Rice Miller,10,30000000.0,Standard Flow
Karawang,Farmer,17,Rice Miller,11,53000000.0,Standard Flow
Karawang,Farmer,17,Rice Miller,12,50000000.0,Standard Flow
Karawang,Farmer,17,Rice Miller,13,20000000.0,Standard Flow
Karawang,Farmer,18,Rice Miller,13,5000000.0,Standard Flow
Karawang,Farmer,18,Rice Miller,14,4800000.0,Standard Flow
Karawang,Farmer,18,Karawang Regional Buffer,BUFFER,3000000.0,Excess Mitigation
Karawang,Farmer,19,Karawang Regional Buffer,BUFFER,208000000.0,Excess Mitigation
Karawang,Farmer,20,Karawang Regional Buffer,BUFFER,28200000.0,Excess Mitigation
Karawang,Farmer,21,Karawang Regional Buffer,BUFFER,148500000.0,Excess Mitigation
Karawang,Farmer,22,Karawang Regional Buffer,BUFFER,82400000.0,Excess Mitigation
Karawang,Farmer,23,Karawang Regional Buffer,BUFFER,81600000.0,Excess Mitigation
Karawang,Farmer,24,Karawang Regional Buffer,BUFFER,81600000.0,Excess Mitigation
Karawang,Farmer,25,Karawang Regional Buffer,BUFFER,153000000.0,Excess Mitigation
Karawang,Farmer,26,Karawang Regional Buffer,BUFFER,60600000.0,Excess Mitigation
Karawang,Farmer,27,Karawang Regional Buffer,BUFFER,50500000.0,Excess Mitigation
Karawang,Farmer,28,Karawang Regional Buffer,BUFFER,80800000.0,Excess Mitigation
Karawang,Farmer,29,Karawang Regional Buffer,BUFFER,237600000.0,Excess Mitigation
Karawang,Farmer,30,Karawang Regional Buffer,BUFFER,122400000.0,Excess Mitigation
Karawang,Farmer,31,Karawang Regional Buffer,BUFFER,62400000.0,Excess Mitigation
Karawang,Farmer,32,Karawang Regional Buffer,BUFFER,79200000.0,Excess Mitigation
Karawang,Farmer,33,Karawang Regional Buffer,BUFFER,138600000.0,Excess Mitigation
Karawang,Farmer,34,Karawang Regional Buffer,BUFFER,112800000.0,Excess Mitigation
Karawang,Farmer,35,Karawang Regional Buffer,BUFFER,99000000.0,Excess Mitigation
Karawang,Farmer,36,Karawang Regional Buffer,BUFFER,69300000.0,Excess Mitigation
Karawang,Farmer,37,Karawang Regional Buffer,BUFFER,117002000.0,Excess Mitigation
Karawang,Farmer,38,Karawang Regional Buffer,BUFFER,80800000.0,Excess Mitigation
Karawang,Farmer,39,Karawang Regional Buffer,BUFFER,66150000.0,Excess Mitigation
Karawang,Farmer,40,Karawang Regional Buffer,BUFFER,99000000.0,Excess Mitigation
Karawang,Farmer,41,Karawang Regional Buffer,BUFFER,62400000.0,Excess Mitigation
Karawang,Farmer,42,Karawang Regional Buffer,BUFFER,39600000.0,Excess Mitigation
Karawang,Farmer,43,Karawang Regional Buffer,BUFFER,67200000.0,Excess Mitigation
Karawang,Farmer,44,Karawang Regional Buffer,BUFFER,252900000.0,Excess Mitigation
Karawang,Farmer,45,Karawang Regional Buffer,BUFFER,196000000.0,Excess Mitigation
Karawang,Farmer,46,Karawang Regional Buffer,BUFFER,155200000.0,Excess Mitigation
Karawang,Farmer,47,Karawang Regional Buffer,BUFFER,48000000.0,Excess Mitigation
Karawang,Farmer,48,Karawang Regional Buffer,BUFFER,62400000.0,Excess Mitigation
Karawang,Farmer,49,Karawang Regional Buffer,BUFFER,41600000.0,Excess Mitigation
Karawang,Farmer,50,Karawang Regional Buffer,BUFFER,52000000.0,Excess Mitigation
Karawang,Farmer,51,Karawang Regional Buffer,BUFFER,63000000.0,Excess Mitigation
Karawang,Farmer,52,Karawang Regional Buffer,BUFFER,126000000.0,Excess Mitigation
Karawang,Farmer,53,Karawang Regional Buffer,BUFFER,169400000.0,Excess Mitigation
Karawang,Rice Miller,1,Middlemen,1,140000000.0,Standard Flow
Karawang,Rice Miller,1,Middlemen,2,12450000.0,Standard Flow
Karawang,Rice Miller,1,Middlemen,3,41500000.0,Standard Flow
Karawang,Rice Miller,1,Middlemen,4,175000000.0,Standard Flow
Karawang,Rice Miller,1,Middlemen,5,41400000.0,Standard Flow
Karawang,Rice Miller,1,Middlemen,6,225000000.0,Standard Flow
Karawang,Rice Miller,1,Middlemen,7,19850000.0,Standard Flow
Karawang,Rice Miller,2,Middlemen,7,85150000.0,Standard Flow
Karawang,Rice Miller,2,Middlemen,8,28500000.0,Standard Flow
Karawang,Rice Miller,2,Middlemen,9,15000000.0,Standard Flow
Karawang,Rice Miller,2,Middlemen,10,70000000.0,Standard Flow
Karawang,Rice Miller,2,Middlemen,11,24500000.0,Standard Flow
Karawang,Rice Miller,2,Middlemen,12,83000000.0,Standard Flow
Karawang,Rice Miller,2,Middlemen,13,19600000.0,Standard Flow
Karawang,Rice Miller,2,Middlemen,14,75000000.0,Standard Flow
Karawang,Rice Miller,2,Karawang Regional Buffer,BUFFER,169250000.0,Excess Mitigation
Karawang,Rice Miller,3,Karawang Regional Buffer,BUFFER,142500000.0,Excess Mitigation
Karawang,Rice Miller,4,Karawang Regional Buffer,BUFFER,142500000.0,Excess Mitigation
Karawang,Rice Miller,5,Karawang Regional Buffer,BUFFER,114000000.0,Excess Mitigation
Karawang,Rice Miller,6,Karawang Regional Buffer,BUFFER,90000000.0,Excess Mitigation
Karawang,Rice Miller,7,Karawang Regional Buffer,BUFFER,104500000.0,Excess Mitigation
Karawang,Rice Miller,8,Karawang Regional Buffer,BUFFER,76000000.0,Excess Mitigation
Karawang,Rice Miller,9,Karawang Regional Buffer,BUFFER,72572473.9716675,Excess Mitigation
Karawang,Rice Miller,10,Karawang Regional Buffer,BUFFER,58000000.000000015,Excess Mitigation
Karawang,Rice Miller,11,Karawang Regional Buffer,BUFFER,50000000.0,Excess Mitigation
Karawang,Rice Miller,12,Karawang Regional Buffer,BUFFER,47500000.0,Excess Mitigation
Karawang,Rice Miller,13,Karawang Regional Buffer,BUFFER,24190824.657222506,Excess Mitigation
Karawang,Rice Miller,14,Karawang Regional Buffer,BUFFER,4500000.0,Excess Mitigation
Karawang,Middlemen,1,Wholesaler,1,176000000.0,Standard Flow
Karawang,Middlemen,2,Wholesaler,1,14000000.0,Standard Flow
Karawang,Middlemen,2,Wholesaler,2,8500000.0,Standard Flow
Karawang,Middlemen,3,Wholesaler,2,45000000.0,Standard Flow
Karawang,Middlemen,4,Wholesaler,2,132500000.0,Standard Flow
Karawang,Middlemen,4,Wholesaler,3,87500000.0,Standard Flow
Karawang,Middlemen,5,Wholesaler,3,42750000.0,Standard Flow
Karawang,Middlemen,6,Wholesaler,3,264000000.0,Standard Flow
Karawang,Middlemen,7,Wholesaler,3,132000000.0,Standard Flow
Karawang,Middlemen,8,Wholesaler,3,28500000.0,Standard Flow
Karawang,Middlemen,9,Wholesaler,3,15000000.0,Standard Flow
Karawang,Middlemen,10,Wholesaler,3,88000000.0,Standard Flow
Karawang,Middlemen,11,Wholesaler,3,14700000.0,Standard Flow
Karawang,Middlemen,12,Wholesaler,3,40050000.0,Standard Flow
Karawang,Middlemen,12,Wholesaler,4,47950000.0,Standard Flow
Karawang,Middlemen,13,Wholesaler,4,19600000.0,Standard Flow
Karawang,Middlemen,14,Wholesaler,4,74950000.0,Standard Flow
Karawang,Middlemen,14,Wholesaler,5,13050000.0,Standard Flow
Karawang,Karawang Regional Buffer,BUFFER,Wholesaler,5,346950000.0,Shortage Fulfillment
Karawang,Karawang Regional Buffer,BUFFER,Wholesaler,6,114000000.0,Shortage Fulfillment
Karawang,Karawang Regional Buffer,BUFFER,Wholesaler,7,475000000.0,Shortage Fulfillment
Karawang,Karawang Regional Buffer,BUFFER,Wholesaler,8,114000000.0,Shortage Fulfillment
Karawang,Karawang Regional Buffer,BUFFER,Wholesaler,9,184800000.0,Shortage Fulfillment
Karawang,Karawang Regional Buffer,BUFFER,Wholesaler,10,285000000.0,Shortage Fulfillment
Karawang,Karawang Regional Buffer,BUFFER,Wholesaler,11,186000000.0,Shortage Fulfillment
Karawang,Karawang Regional Buffer,BUFFER,Wholesaler,12,90000000.0,Shortage Fulfillment
Karawang,Karawang Regional Buffer,BUFFER,Wholesaler,13,95000000.0,Shortage Fulfillment
Karawang,Karawang Regional Buffer,BUFFER,Wholesaler,14,712500000.0,Shortage Fulfillment
Karawang,Wholesaler,1,Retail,1,1900000.0,Standard Flow
